id,strategy,gen,completed_at,elapsed_seconds,avg_he,avg_ne,avg_na,avg_ho,avg_fis,avg_oi,avg_ir,band_infr,band_norm,band_hfreq,num_breeders,num_breeding_sires,breed_suffix,replicate_num,total_alleles,litter_size,sires_per_dam,sire_mode
144,RANDOM,4,"2026-07-15 07:15:44",17.7,0.547791,2.53095,4.697,0.54560606,0.00417273,0.427177,0.006689,0.52258,0.2129,0.26452,200,100,fcr,2,155,10,1,random
145,RANDOM,5,"2026-07-15 07:15:50",23.5,0.548748,2.53438,4.6667,0.54303031,0.00710606,0.435969,0.012112,0.53896,0.18831,0.27273,200,100,fcr,2,154,10,1,random
146,RANDOM,6,"2026-07-15 07:15:55",27.9,0.548055,2.53738,4.6667,0.55636364,-0.01604242,0.4279,-0.012152,0.53247,0.18831,0.27922,200,100,fcr,2,154,10,1,random
147,RANDOM,7,"2026-07-15 07:16:00",33.7,0.548064,2.53193,4.5758,0.55984849,-0.02264848,0.414429,-0.018868,0.51656,0.19868,0.28477,200,100,fcr,2,151,10,1,random
148,RANDOM,8,"2026-07-15 07:16:06",39.6,0.552248,2.55161,4.5758,0.53939393,0.02467576,0.423965,0.0223,0.52318,0.21192,0.2649,200,100,fcr,2,151,10,1,random
149,RANDOM,9,"2026-07-15 07:16:12",45.7,0.552888,2.55482,4.5455,0.5510606,-0.00009091,0.463414,0.005405,0.51333,0.22,0.26667,200,100,fcr,2,150,10,1,random
150,RANDOM,10,"2026-07-15 07:16:19",51.9,0.556327,2.56153,4.5455,0.56348485,-0.00768788,0.463555,-0.013964,0.51333,0.22,0.26667,200,100,fcr,2,150,10,1,random
151,RANDOM,11,"2026-07-15 07:16:25",58.2,0.555282,2.57256,4.5152,0.56151515,-0.01256061,0.466026,-0.007945,0.50336,0.22148,0.27517,200,100,fcr,2,149,10,1,random
152,RANDOM,12,"2026-07-15 07:16:31",64.4,0.552397,2.55735,4.4848,0.56287878,-0.01341818,0.450384,-0.013315,0.50676,0.21622,0.27703,200,100,fcr,2,148,10,1,random
153,RANDOM,13,"2026-07-15 07:16:37",70.5,0.548388,2.54805,4.4848,0.55727273,-0.01878485,0.440552,-0.009568,0.51351,0.22297,0.26351,200,100,fcr,2,148,10,1,random
154,RANDOM,14,"2026-07-15 07:16:43",76.6,0.549397,2.53762,4.4545,0.54863637,0.00274848,0.472419,0.002356,0.51701,0.21769,0.26531,200,100,fcr,2,147,10,1,random
155,RANDOM,15,"2026-07-15 07:16:50",82.8,0.549303,2.53908,4.4545,0.55212121,-0.01135455,0.472707,-0.002295,0.5034,0.23129,0.26531,200,100,fcr,2,147,10,1,random
156,RANDOM,16,"2026-07-15 07:16:56",88.9,0.547206,2.52706,4.4242,0.5430303,0.00488485,0.459564,0.011185,0.52055,0.21233,0.26712,200,100,fcr,2,146,10,1,random
157,RANDOM,17,"2026-07-15 07:17:02",95.2,0.550412,2.55182,4.3636,0.54621212,0.00912727,0.475728,0.007549,0.50694,0.22222,0.27083,200,100,fcr,2,144,10,1,random
158,RANDOM,18,"2026-07-15 07:17:08",101.5,0.548788,2.5291,4.3333,0.54318182,0.01042424,0.468113,0.014412,0.51049,0.21678,0.27273,200,100,fcr,2,143,10,1,random
159,RANDOM,19,"2026-07-15 07:17:15",107.8,0.546236,2.52335,4.3333,0.53575758,0.0189303,0.477184,0.023391,0.51748,0.21678,0.26573,200,100,fcr,2,143,10,1,random
160,RANDOM,20,"2026-07-15 07:17:21",114,0.542921,2.52286,4.303,0.53909091,0.0105,0.49716,0.012316,0.51408,0.20423,0.28169,200,100,fcr,2,142,10,1,random
161,OI,1,"2026-07-15 07:17:36",4.6,0.584958,2.7777,4.8182,0.59272728,-0.01302121,0.449047,-0.037863,0.50314,0.18868,0.30818,200,100,fcr,3,159,10,1,random
162,OI,2,"2026-07-15 07:17:40",8.8,0.61313,3.00041,4.8182,0.61045455,0.00295455,0.493631,-0.015701,0.45912,0.25157,0.28931,200,100,fcr,3,159,10,1,random
163,OI,3,"2026-07-15 07:17:44",13.1,0.63593,3.19993,4.8182,0.63439394,0.0032303,0.596602,-0.012455,0.41509,0.27673,0.30818,200,100,fcr,3,159,10,1,random
164,OI,4,"2026-07-15 07:17:49",17.2,0.657391,3.41198,4.8182,0.67909092,-0.02987273,0.596977,-0.047112,0.35849,0.34591,0.2956,200,100,fcr,3,159,10,1,random
165,OI,5,"2026-07-15 07:17:54",23.2,0.676442,3.61953,4.8182,0.66787879,0.01863333,0.672373,0.001091,0.2956,0.44654,0.25786,200,100,fcr,3,159,10,1,random
166,OI,6,"2026-07-15 07:17:59",27.5,0.692355,3.80246,4.8182,0.70484849,-0.01641515,0.746143,-0.027204,0.2956,0.44025,0.26415,200,100,fcr,3,159,10,1,random
167,OI,7,"2026-07-15 07:18:05",33.5,0.705318,3.94328,4.8182,0.70636363,0.00159697,0.826583,-0.008368,0.27673,0.50314,0.22013,200,100,fcr,3,159,10,1,random
168,OI,8,"2026-07-15 07:18:11",39.4,0.717339,4.10286,4.8182,0.71636364,0.00008485,0.977994,-0.004941,0.22642,0.54088,0.2327,200,100,fcr,3,159,10,1,random
169,OI,9,"2026-07-15 07:18:17",45.6,0.727239,4.22581,4.8182,0.72515152,0.00187576,0.942005,-0.001695,0.1761,0.60377,0.22013,200,100,fcr,3,159,10,1,random
170,OI,10,"2026-07-15 07:18:23",51.8,0.736197,4.34198,4.8182,0.73924243,-0.00340909,0.921533,-0.008484,0.16981,0.64151,0.18868,200,100,fcr,3,159,10,1,random
171,OI,11,"2026-07-15 07:18:29",57.9,0.743867,4.45429,4.8182,0.74409091,0.00214848,1.15035,-0.003486,0.13836,0.71069,0.15094,200,100,fcr,3,159,10,1,random
172,OI,12,"2026-07-15 07:18:35",64.1,0.74817,4.52787,4.8182,0.76939394,-0.03092424,1.30864,-0.029412,0.1195,0.74214,0.13836,200,100,fcr,3,159,10,1,random
173,OI,13,"2026-07-15 07:18:42",70.4,0.752085,4.61579,4.8182,0.75969697,-0.01066061,1.35778,-0.010606,0.07547,0.84277,0.08176,200,100,fcr,3,159,10,1,random
174,OI,14,"2026-07-15 07:18:48",76.6,0.754024,4.66163,4.8182,0.75727273,-0.00263939,1.55657,-0.003769,0.06918,0.88679,0.04403,200,100,fcr,3,159,10,1,random
175,OI,15,"2026-07-15 07:18:54",82.9,0.755421,4.69744,4.8182,0.75318182,0.00253939,2.24512,0.003764,0.04403,0.92453,0.03145,200,100,fcr,3,159,10,1,random
176,OI,16,"2026-07-15 07:19:00",89.1,0.755733,4.71341,4.8182,0.75348485,0.00024242,2.27861,0.003795,0.03145,0.92453,0.04403,200,100,fcr,3,159,10,1,random
177,OI,17,"2026-07-15 07:19:07",95.3,0.755676,4.70933,4.8182,0.74060606,0.01959697,1.91648,0.021847,0.03774,0.89308,0.06918,200,100,fcr,3,159,10,1,random
178,OI,18,"2026-07-15 07:19:13",101.6,0.755742,4.71929,4.8182,0.76636364,-0.01499091,1.60951,-0.012247,0.02516,0.93711,0.03774,200,100,fcr,3,159,10,1,random
179,OI,19,"2026-07-15 07:19:19",107.9,0.756158,4.72937,4.8182,0.76045454,-0.00589091,1.74233,-0.004318,0.02516,0.94969,0.02516,200,100,fcr,3,159,10,1,random
180,OI,20,"2026-07-15 07:19:26",114.3,0.7554,4.71541,4.8182,0.76212121,-0.00666667,1.77619,-0.007068,0.0566,0.90566,0.03774,200,100,fcr,3,159,10,1,random
181,IR,1,"2026-07-15 07:19:35",5.3,0.563055,2.62622,4.8182,0.62590909,-0.10820909,0.398286,-0.119933,0.51572,0.1761,0.30818,200,100,fcr,3,159,10,1,random
182,IR,2,"2026-07-15 07:19:40",10,0.572485,2.69459,4.7879,0.65,-0.13279091,0.39307,-0.143161,0.50633,0.18354,0.31013,200,100,fcr,3,158,10,1,random
183,IR,3,"2026-07-15 07:19:44",14.6,0.578285,2.72537,4.7273,0.64954545,-0.11960606,0.405146,-0.127631,0.5,0.19231,0.30769,200,100,fcr,3,156,10,1,random
184,IR,4,"2026-07-15 07:19:49",19.3,0.587152,2.77113,4.6667,0.66,-0.12441212,0.419178,-0.130374,0.5,0.18182,0.31818,200,100,fcr,3,154,10,1,random
185,IR,5,"2026-07-15 07:19:55",25.8,0.592955,2.80494,4.6364,0.6630303,-0.11744242,0.4265,-0.121845,0.48366,0.20915,0.30719,200,100,fcr,3,153,10,1,random
186,IR,6,"2026-07-15 07:20:00",30.6,0.599518,2.83234,4.6061,0.66969697,-0.11797576,0.479925,-0.121211,0.48026,0.20395,0.31579,200,100,fcr,3,152,10,1,random
187,IR,7,"2026-07-15 07:20:08",37.9,0.603006,2.85025,4.6061,0.6740909,-0.11878485,0.473282,-0.119498,0.48684,0.19079,0.32237,200,100,fcr,3,152,10,1,random
188,IR,8,"2026-07-15 07:20:15",44.9,0.608621,2.89894,4.5758,0.68318182,-0.12415455,0.479145,-0.125747,0.4702,0.18543,0.34437,200,100,fcr,3,151,10,1,random
189,IR,9,"2026-07-15 07:20:21",51.5,0.616058,2.94353,4.5455,0.68636364,-0.11376061,0.46629,-0.119509,0.44667,0.20667,0.34667,200,100,fcr,3,150,10,1,random
190,IR,10,"2026-07-15 07:20:28",58.2,0.622212,2.9832,4.5152,0.70348485,-0.13158182,0.476104,-0.13436,0.44966,0.20805,0.34228,200,100,fcr,3,149,10,1,random
191,IR,11,"2026-07-15 07:20:35",65,0.628991,3.02096,4.5152,0.70666667,-0.12776364,0.492141,-0.128187,0.43624,0.22819,0.33557,200,100,fcr,3,149,10,1,random
192,IR,12,"2026-07-15 07:20:41",71.7,0.633524,3.05878,4.4545,0.70454545,-0.11642424,0.530587,-0.11458,0.43537,0.21088,0.35374,200,100,fcr,3,147,10,1,random
193,IR,13,"2026-07-15 07:20:48",78.3,0.638027,3.08182,4.4242,0.71333334,-0.1209,0.521613,-0.120733,0.43836,0.21918,0.34247,200,100,fcr,3,146,10,1,random
194,IR,14,"2026-07-15 07:20:55",84.9,0.639979,3.09358,4.3939,0.71515151,-0.11690909,0.552342,-0.118038,0.42069,0.23448,0.34483,200,100,fcr,3,145,10,1,random
195,IR,15,"2026-07-15 07:21:01",91.7,0.641161,3.10216,4.3636,0.71696969,-0.1192,0.542637,-0.11824,0.4375,0.21528,0.34722,200,100,fcr,3,144,10,1,random
196,IR,16,"2026-07-15 07:21:08",98.3,0.643003,3.13049,4.3636,0.72,-0.12256061,0.570028,-0.120461,0.42361,0.25,0.32639,200,100,fcr,3,144,10,1,random
197,IR,17,"2026-07-15 07:21:15",104.9,0.648315,3.15452,4.3636,0.72878788,-0.12978182,0.614188,-0.12771,0.38889,0.26389,0.34722,200,100,fcr,3,144,10,1,random
198,IR,18,"2026-07-15 07:21:21",111.6,0.651921,3.18272,4.3636,0.72545455,-0.11214849,0.56393,-0.114954,0.375,0.27083,0.35417,200,100,fcr,3,144,10,1,random
199,IR,19,"2026-07-15 07:21:28",118.3,0.653236,3.18412,4.3333,0.74363636,-0.13864242,0.547652,-0.138296,0.34965,0.30769,0.34266,200,100,fcr,3,143,10,1,random
200,IR,20,"2026-07-15 07:21:35",125.1,0.651618,3.16722,4.303,0.73348485,-0.12936061,0.547273,-0.123181,0.38732,0.26761,0.34507,200,100,fcr,3,142,10,1,random
201,AGR,1,"2026-07-15 07:21:42",6.8,0.571991,2.70435,4.9394,0.52530303,0.07733636,0.414679,0.069751,0.5092,0.20245,0.28834,200,100,fcr,3,163,10,1,random
202,AGR,2,"2026-07-15 07:21:49",13.4,0.589445,2.85814,4.8788,0.54636364,0.06967576,0.44452,0.062298,0.46584,0.23602,0.29814,200,100,fcr,3,161,10,1,random
203,AGR,3,"2026-07-15 07:21:55",19.9,0.607439,3.04064,4.8788,0.57348485,0.05568788,0.471261,0.044302,0.45963,0.23602,0.30435,200,100,fcr,3,161,10,1,random
204,AGR,4,"2026-07-15 07:22:02",26.6,0.623927,3.19015,4.8485,0.5739394,0.08082727,0.499573,0.070145,0.44375,0.24375,0.3125,200,100,fcr,3,160,10,1,random
205,AGR,5,"2026-07-15 07:22:11",35.1,0.638927,3.3667,4.8182,0.58954545,0.0742697,0.524907,0.068658,0.40252,0.2956,0.30189,200,100,fcr,3,159,10,1,random
206,AGR,6,"2026-07-15 07:22:17",41.8,0.653473,3.51206,4.7879,0.6080303,0.07109091,0.573785,0.061309,0.38608,0.31646,0.29747,200,100,fcr,3,158,10,1,random
207,AGR,7,"2026-07-15 07:22:26",50.3,0.664897,3.63302,4.7879,0.61363637,0.07631515,0.634556,0.071169,0.36076,0.29114,0.3481,200,100,fcr,3,158,10,1,random
208,AGR,8,"2026-07-15 07:22:34",58.6,0.675991,3.77961,4.7879,0.63439394,0.06669091,0.570365,0.055679,0.31646,0.37342,0.31013,200,100,fcr,3,158,10,1,random
209,AGR,9,"2026-07-15 07:22:43",67.2,0.68707,3.89532,4.7879,0.62878788,0.08951818,0.660204,0.078942,0.28481,0.43038,0.28481,200,100,fcr,3,158,10,1,random
210,AGR,10,"2026-07-15 07:22:51",75.9,0.695982,4.00323,4.7879,0.65045454,0.06461515,0.7052,0.061078,0.26582,0.48101,0.25316,200,100,fcr,3,158,10,1,random
211,AGR,11,"2026-07-15 07:23:00",84.6,0.704182,4.0891,4.7879,0.64712122,0.08384242,0.827449,0.077431,0.24051,0.53165,0.22785,200,100,fcr,3,158,10,1,random
212,AGR,12,"2026-07-15 07:23:09",93.3,0.712312,4.19354,4.7879,0.65227273,0.08566667,0.883486,0.080356,0.20886,0.56329,0.22785,200,100,fcr,3,158,10,1,random
213,AGR,13,"2026-07-15 07:23:17",102,0.718185,4.26969,4.7879,0.65530302,0.09386667,0.886395,0.085179,0.18354,0.60759,0.20886,200,100,fcr,3,158,10,1,random
214,AGR,14,"2026-07-15 07:23:26",110.8,0.724294,4.34256,4.7879,0.67469697,0.07638788,0.937592,0.065795,0.1962,0.63924,0.16456,200,100,fcr,3,158,10,1,random
215,AGR,15,"2026-07-15 07:23:35",119.6,0.731048,4.41012,4.7879,0.67060606,0.08775758,1.14611,0.079919,0.1519,0.70886,0.13924,200,100,fcr,3,158,10,1,random
216,AGR,16,"2026-07-15 07:23:44",128.3,0.734361,4.46423,4.7879,0.67439394,0.09004545,1.13672,0.080544,0.13924,0.74051,0.12025,200,100,fcr,3,158,10,1,random
217,AGR,17,"2026-07-15 07:23:53",137.2,0.738518,4.51786,4.7879,0.6839394,0.07574848,1.20545,0.072449,0.12025,0.76582,0.11392,200,100,fcr,3,158,10,1,random
218,AGR,18,"2026-07-15 07:24:02",146.1,0.742212,4.56951,4.7879,0.6889394,0.07242121,1.25932,0.070497,0.10759,0.81013,0.08228,200,100,fcr,3,158,10,1,random
219,AGR,19,"2026-07-15 07:24:10",155,0.745,4.61632,4.7879,0.67621212,0.09641212,1.47615,0.091521,0.07595,0.87342,0.05063,200,100,fcr,3,158,10,1,random
220,AGR,20,"2026-07-15 07:24:19",163.7,0.747652,4.64766,4.7879,0.68772728,0.08422727,1.57975,0.079365,0.07595,0.86709,0.05696,200,100,fcr,3,158,10,1,random
221,RANDOM,1,"2026-07-15 07:24:27",4.9,0.552794,2.57235,4.7576,0.55545454,-0.00133939,0.378555,-0.002116,0.51592,0.17834,0.30573,200,100,fcr,3,157,10,1,random
222,RANDOM,2,"2026-07-15 07:24:32",9.3,0.553988,2.57582,4.7273,0.55257575,0.00941212,0.376181,0.003314,0.52564,0.17949,0.29487,200,100,fcr,3,156,10,1,random
223,RANDOM,3,"2026-07-15 07:24:36",13.7,0.554264,2.58916,4.7273,0.55166667,0.00111818,0.41973,0.007356,0.53846,0.17949,0.28205,200,100,fcr,3,156,10,1,random
224,RANDOM,4,"2026-07-15 07:24:41",18.1,0.556197,2.60992,4.7273,0.56984848,-0.02563636,0.451802,-0.02431,0.52564,0.19872,0.27564,200,100,fcr,3,156,10,1,random
225,RANDOM,5,"2026-07-15 07:24:47",24.2,0.550348,2.57886,4.6364,0.54606061,0.00266667,0.447873,0.016061,0.52941,0.18954,0.28105,200,100,fcr,3,153,10,1,random
226,RANDOM,6,"2026-07-15 07:24:51",28.7,0.549009,2.56551,4.6364,0.54803031,0.00282424,0.444454,0.004716,0.53595,0.17647,0.28758,200,100,fcr,3,153,10,1,random
227,RANDOM,7,"2026-07-15 07:24:57",34.9,0.546664,2.55575,4.6061,0.55318182,-0.01057879,0.431545,-0.007226,0.53947,0.17763,0.28289,200,100,fcr,3,152,10,1,random
228,RANDOM,8,"2026-07-15 07:25:04",41,0.539794,2.53525,4.6061,0.54454545,-0.0080303,0.437822,0.000316,0.51974,0.17763,0.30263,200,100,fcr,3,152,10,1,random
229,RANDOM,9,"2026-07-15 07:25:10",47.4,0.540291,2.53979,4.6061,0.54515151,-0.01063939,0.399388,-0.00687,0.52632,0.18421,0.28947,200,100,fcr,3,152,10,1,random
230,RANDOM,10,"2026-07-15 07:25:17",53.9,0.538633,2.52302,4.5455,0.54151515,-0.00344849,0.415409,-0.001004,0.54667,0.15333,0.3,200,100,fcr,3,150,10,1,random
231,RANDOM,11,"2026-07-15 07:25:23",60.4,0.536221,2.50859,4.4848,0.53045455,0.00673939,0.404446,0.015498,0.5473,0.14189,0.31081,200,100,fcr,3,148,10,1,random
232,RANDOM,12,"2026-07-15 07:25:29",66.8,0.53607,2.50689,4.3939,0.5310606,0.01135758,0.395141,0.01221,0.54483,0.14483,0.31034,200,100,fcr,3,145,10,1,random
233,RANDOM,13,"2026-07-15 07:25:36",73.2,0.534724,2.49171,4.3939,0.53696969,-0.00286061,0.410868,-0.001397,0.54483,0.14483,0.31034,200,100,fcr,3,145,10,1,random
234,RANDOM,14,"2026-07-15 07:25:42",79.7,0.533309,2.4829,4.3636,0.53242424,0.00293636,0.414462,0.005196,0.53472,0.14583,0.31944,200,100,fcr,3,144,10,1,random
235,RANDOM,15,"2026-07-15 07:25:49",86.2,0.534885,2.49437,4.3333,0.5430303,-0.01449394,0.392673,-0.014304,0.53846,0.15385,0.30769,200,100,fcr,3,143,10,1,random
236,RANDOM,16,"2026-07-15 07:25:55",92.6,0.535179,2.4832,4.3333,0.53621212,-0.00555455,0.416473,0.000002,0.54545,0.13986,0.31469,200,100,fcr,3,143,10,1,random
237,RANDOM,17,"2026-07-15 07:26:02",99.1,0.534691,2.47371,4.303,0.53590909,-0.00644242,0.402252,0.001333,0.5493,0.14789,0.30282,200,100,fcr,3,142,10,1,random
238,RANDOM,18,"2026-07-15 07:26:08",105.5,0.534385,2.48052,4.303,0.53318182,0.00904545,0.435935,0.004418,0.54225,0.14789,0.30986,200,100,fcr,3,142,10,1,random
239,RANDOM,19,"2026-07-15 07:26:15",112,0.531876,2.46845,4.303,0.53833334,-0.00918788,0.420433,-0.007233,0.53521,0.16901,0.29577,200,100,fcr,3,142,10,1,random
240,RANDOM,20,"2026-07-15 07:26:21",118.5,0.532576,2.4875,4.2727,0.54636363,-0.02231818,0.436475,-0.024221,0.53191,0.16312,0.30496,200,100,fcr,3,141,10,1,random
241,OI,1,"2026-07-15 07:27:02",5.1,0.581606,2.75158,5,0.58045454,0.00576061,0.458019,-0.020181,0.50303,0.21818,0.27879,200,100,fcr,4,165,10,1,random
242,OI,2,"2026-07-15 07:27:06",9.8,0.608324,2.95519,5,0.61121212,-0.00607879,0.502088,-0.023737,0.45455,0.24242,0.30303,200,100,fcr,4,165,10,1,random
243,OI,3,"2026-07-15 07:27:11",14.4,0.631464,3.14769,4.9697,0.63136363,-0.00024848,0.52069,-0.015371,0.42073,0.28049,0.29878,200,100,fcr,4,164,10,1,random
244,OI,4,"2026-07-15 07:27:16",19,0.652779,3.33853,4.9697,0.65166666,0.00190909,0.585546,-0.012197,0.38415,0.32927,0.28659,200,100,fcr,4,164,10,1,random
245,OI,5,"2026-07-15 07:27:22",25.3,0.671003,3.51795,4.9697,0.67090909,-0.00114242,0.65318,-0.010928,0.32927,0.39024,0.28049,200,100,fcr,4,164,10,1,random
246,OI,6,"2026-07-15 07:27:27",30,0.688839,3.70593,4.9697,0.68818182,0.00332121,0.684577,-0.009449,0.30488,0.41463,0.28049,200,100,fcr,4,164,10,1,random
247,OI,7,"2026-07-15 07:27:33",36.4,0.701933,3.85886,4.9697,0.70969697,-0.01089697,0.731141,-0.01819,0.28049,0.46341,0.2561,200,100,fcr,4,164,10,1,random
248,OI,8,"2026-07-15 07:27:39",42.7,0.714615,4.01359,4.9394,0.7259091,-0.01635455,0.810804,-0.022062,0.26994,0.47853,0.25153,200,100,fcr,4,163,10,1,random
249,OI,9,"2026-07-15 07:27:46",49.3,0.726403,4.18726,4.9394,0.72863637,-0.0034697,0.913745,-0.008842,0.22086,0.55828,0.22086,200,100,fcr,4,163,10,1,random
250,OI,10,"2026-07-15 07:27:52",55.9,0.735936,4.34537,4.9394,0.74257575,-0.00914849,0.967649,-0.013754,0.20245,0.60123,0.19632,200,100,fcr,4,163,10,1,random
251,OI,11,"2026-07-15 07:27:59",62.4,0.742406,4.47798,4.9394,0.74242425,0.00103636,1.07895,-0.002568,0.16564,0.65031,0.18405,200,100,fcr,4,163,10,1,random
252,OI,12,"2026-07-15 07:28:05",69,0.747809,4.58548,4.9394,0.75030303,-0.00214242,1.11061,-0.005128,0.1227,0.74233,0.13497,200,100,fcr,4,163,10,1,random
253,OI,13,"2026-07-15 07:28:12",75.5,0.752285,4.68364,4.9394,0.76666667,-0.01929697,1.24593,-0.020528,0.09202,0.79141,0.11656,200,100,fcr,4,163,10,1,random
254,OI,14,"2026-07-15 07:28:19",82.1,0.755051,4.75722,4.9394,0.76454545,-0.01282727,1.29229,-0.012767,0.09816,0.84049,0.06135,200,100,fcr,4,163,10,1,random
255,OI,15,"2026-07-15 07:28:25",88.6,0.757691,4.81204,4.9394,0.76090909,-0.00423333,2.26375,-0.003925,0.06135,0.88344,0.05521,200,100,fcr,4,163,10,1,random
256,OI,16,"2026-07-15 07:28:32",95.2,0.759091,4.82743,4.9394,0.76378788,-0.00558788,2.28171,-0.005389,0.04908,0.91411,0.03681,200,100,fcr,4,163,10,1,random
257,OI,17,"2026-07-15 07:28:38",101.9,0.759758,4.82229,4.9394,0.76484849,-0.00427879,3.21479,-0.005861,0.02454,0.92025,0.05521,200,100,fcr,4,163,10,1,random
258,OI,18,"2026-07-15 07:28:45",108.5,0.759185,4.8385,4.9394,0.76075757,-0.00142121,1.62986,-0.000428,0.02454,0.93252,0.04294,200,100,fcr,4,163,10,1,random
259,OI,19,"2026-07-15 07:28:52",115.2,0.759264,4.84495,4.9394,0.77166667,-0.01978182,1.71435,-0.014823,0.04294,0.90798,0.04908,200,100,fcr,4,163,10,1,random
260,OI,20,"2026-07-15 07:28:59",122,0.760624,4.85721,4.9394,0.76590909,-0.00838788,1.98553,-0.005578,0.03067,0.95706,0.01227,200,100,fcr,4,163,10,1,random
261,IR,1,"2026-07-15 07:29:08",5.4,0.556176,2.56487,4.9091,0.6269697,-0.1232,0.396518,-0.129281,0.54321,0.16667,0.29012,200,100,fcr,4,162,10,1,random
262,IR,2,"2026-07-15 07:29:13",10.5,0.564291,2.60348,4.8485,0.63060606,-0.1149,0.400169,-0.123682,0.5375,0.1875,0.275,200,100,fcr,4,160,10,1,random
263,IR,3,"2026-07-15 07:29:18",15.4,0.572909,2.6656,4.7576,0.645,-0.12259697,0.443103,-0.132501,0.50955,0.19108,0.29936,200,100,fcr,4,157,10,1,random
264,IR,4,"2026-07-15 07:29:23",20.3,0.579994,2.71435,4.7273,0.64969697,-0.11728788,0.421575,-0.125106,0.50641,0.17949,0.3141,200,100,fcr,4,156,10,1,random
265,IR,5,"2026-07-15 07:29:29",27.1,0.589136,2.77326,4.6667,0.65878788,-0.11663333,0.422887,-0.125302,0.48701,0.19481,0.31818,200,100,fcr,4,154,10,1,random
266,IR,6,"2026-07-15 07:29:35",32.2,0.596488,2.8039,4.6364,0.66954546,-0.12300303,0.419585,-0.127756,0.48366,0.20261,0.31373,200,100,fcr,4,153,10,1,random
267,IR,7,"2026-07-15 07:29:41",38.9,0.602076,2.846,4.6061,0.67378788,-0.11885758,0.457118,-0.12286,0.46711,0.21053,0.32237,200,100,fcr,4,152,10,1,random
268,IR,8,"2026-07-15 07:29:48",45.5,0.605324,2.86906,4.5455,0.67681818,-0.11867879,0.447139,-0.119892,0.46,0.22,0.32,200,100,fcr,4,150,10,1,random
269,IR,9,"2026-07-15 07:29:55",52.5,0.608424,2.89051,4.5455,0.68136364,-0.12115758,0.459727,-0.121309,0.46,0.21333,0.32667,200,100,fcr,4,150,10,1,random
270,IR,10,"2026-07-15 07:30:02",59.6,0.610897,2.88843,4.5455,0.68378788,-0.11931515,0.453212,-0.120228,0.46667,0.2,0.33333,200,100,fcr,4,150,10,1,random
271,IR,11,"2026-07-15 07:30:10",67.2,0.616724,2.93002,4.5455,0.69545455,-0.12702727,0.460038,-0.131575,0.46667,0.19333,0.34,200,100,fcr,4,150,10,1,random
272,IR,12,"2026-07-15 07:30:17",74.3,0.619949,2.96894,4.5455,0.70575758,-0.14051818,0.454335,-0.140261,0.46,0.20667,0.33333,200,100,fcr,4,150,10,1,random
273,IR,13,"2026-07-15 07:30:24",81.1,0.625252,3.00483,4.4848,0.705,-0.13114242,0.469241,-0.131017,0.4527,0.21622,0.33108,200,100,fcr,4,148,10,1,random
274,IR,14,"2026-07-15 07:30:31",88.1,0.628521,3.0203,4.4545,0.70969698,-0.13343333,0.504327,-0.131057,0.44218,0.21769,0.34014,200,100,fcr,4,147,10,1,random
275,IR,15,"2026-07-15 07:30:38",95.1,0.634636,3.06975,4.4545,0.70590909,-0.11521212,0.51664,-0.116348,0.42177,0.21769,0.36054,200,100,fcr,4,147,10,1,random
276,IR,16,"2026-07-15 07:30:44",102.1,0.641515,3.10948,4.4242,0.71833334,-0.12091515,0.465086,-0.124548,0.41781,0.21918,0.36301,200,100,fcr,4,146,10,1,random
277,IR,17,"2026-07-15 07:30:52",109.1,0.645879,3.12675,4.4242,0.72348485,-0.11927273,0.468657,-0.122855,0.41096,0.23288,0.35616,200,100,fcr,4,146,10,1,random
278,IR,18,"2026-07-15 07:30:59",116.2,0.650861,3.15459,4.4242,0.73015152,-0.1266,0.489508,-0.124942,0.41096,0.23973,0.34932,200,100,fcr,4,146,10,1,random
279,IR,19,"2026-07-15 07:31:05",123,0.652821,3.16795,4.4242,0.73212121,-0.12666061,0.516006,-0.122326,0.39726,0.26712,0.33562,200,100,fcr,4,146,10,1,random
280,IR,20,"2026-07-15 07:31:12",130,0.655652,3.1894,4.4242,0.73181818,-0.11848485,0.541076,-0.117625,0.39041,0.26712,0.34247,200,100,fcr,4,146,10,1,random
281,AGR,1,"2026-07-15 07:31:22",7.8,0.573573,2.72085,4.9091,0.52469697,0.08794848,0.439726,0.072115,0.49383,0.22222,0.28395,200,100,fcr,4,162,10,1,random
282,AGR,2,"2026-07-15 07:31:29",15,0.593706,2.89261,4.9091,0.54909091,0.07087273,0.470189,0.062105,0.47531,0.25309,0.2716,200,100,fcr,4,162,10,1,random
283,AGR,3,"2026-07-15 07:31:36",22.2,0.609564,3.03265,4.8182,0.56575758,0.06718788,0.521926,0.062541,0.44654,0.25786,0.2956,200,100,fcr,4,159,10,1,random
284,AGR,4,"2026-07-15 07:31:43",29.3,0.6271,3.20595,4.7879,0.57484849,0.08476667,0.540612,0.072752,0.41772,0.27848,0.3038,200,100,fcr,4,158,10,1,random
285,AGR,5,"2026-07-15 07:31:52",38.3,0.641667,3.36456,4.7879,0.59621212,0.07282121,0.556521,0.062306,0.39873,0.29114,0.31013,200,100,fcr,4,158,10,1,random
286,AGR,6,"2026-07-15 07:31:59",45.7,0.655209,3.53565,4.7879,0.60954545,0.07092121,0.601405,0.061897,0.36709,0.32911,0.3038,200,100,fcr,4,158,10,1,random
