breed,replicate_num,anon_id,gender,oi,ir,agr
Standard Poodle,30,SP2326,M,0.223,-0.1639,0.032988
Standard Poodle,30,SP2332,F,0.2193,-0.0201,0.03845
Standard Poodle,30,SP2349,M,0.3689,0.0692,-0.037254
Standard Poodle,30,SP2358,M,0.1818,0.058,0.045254
Standard Poodle,30,SP2408,M,0.1732,-0.0813,0.047537
Standard Poodle,30,SP2425,M,0.1507,0.1403,0.051819
Standard Poodle,30,SP2436,F,0.3125,-0.0972,0.006025
Standard Poodle,30,SP2446,F,0.2763,0.0198,-0.009618
Standard Poodle,30,SP2464,F,0.2585,0.0553,-0.011613
Standard Poodle,30,SP2467,M,0.2674,0.0464,0.014885
Standard Poodle,30,SP2468,M,0.3675,0.0435,-0.043431
Standard Poodle,30,SP2483,M,0.1623,0.2081,0.052511
Standard Poodle,30,SP2511,M,0.2304,0.1062,-0.023465
Standard Poodle,30,SP2514,M,0.3409,-0.0452,-0.015326
Standard Poodle,30,SP2521,M,0.2121,-0.0971,0.054728
Standard Poodle,30,SP2529,M,0.3154,0.061,-0.016076
Standard Poodle,30,SP2543,F,0.1727,0.3551,-0.003042
Standard Poodle,30,SP2553,F,0.2909,-0.0047,-0.003128
Standard Poodle,30,SP2561,F,0.3207,-0.026,0.012432
Standard Poodle,30,SP2574,M,0.3101,-0.0223,-0.007174
Standard Poodle,30,SP2604,F,0.2909,-0.0376,0.016986
Standard Poodle,30,SP2621,M,0.223,-0.0942,0.027009
Standard Poodle,30,SP2630,M,0.2718,0.0158,0.038737
Standard Poodle,30,SP2633,F,0.4318,-0.0152,-0.054645
Standard Poodle,30,SP2639,M,0.343,0.0791,-0.048907
Standard Poodle,30,SP2679,F,0.3352,0.0111,-0.004307
Standard Poodle,30,SP2694,M,0.1459,0.3275,-4.7e-05
Standard Poodle,30,SP2720,F,0.5281,0.0475,-0.144719
Standard Poodle,30,SP2727,F,0.1879,0.1843,0.010701
Standard Poodle,30,SP2751,F,0.1459,0.0077,0.057229
Standard Poodle,30,SP2759,M,0.4018,-0.001,-0.050022
Standard Poodle,30,SP2769,F,0.2585,0.0902,-0.025583
Standard Poodle,30,SP2784,F,0.1788,0.1489,0.015565
Standard Poodle,30,SP2802,M,0.4394,0.0082,-0.066863
Standard Poodle,30,SP2806,M,0.3154,-0.1386,0.020304
Standard Poodle,30,SP2819,F,0.2944,0.0358,0.007426
Standard Poodle,30,SP2821,F,0.3689,0.0407,-0.062099
Standard Poodle,30,SP2824,F,0.2267,-0.0522,0.027034
Standard Poodle,30,SP2868,M,0.223,0.2146,-0.001824
Standard Poodle,30,SP2874,F,0.3689,-0.0804,-0.044795
Standard Poodle,30,SP2933,F,0.2054,0.0242,0.036573
Standard Poodle,30,SP2936,F,0.3125,-0.0993,0.008305
Standard Poodle,30,SP2947,M,0.4018,-0.0877,-0.037158
Standard Poodle,30,SP2964,M,0.2088,0.0256,0.058384
Standard Poodle,30,SP2976,F,0.2407,-0.1336,0.042165
Standard Poodle,30,SP2986,F,0.2407,-0.0679,0.002752
Standard Poodle,30,SP2990,F,0.2674,-0.034,0.011786
Standard Poodle,30,SP3009,M,0.343,-0.1533,-0.010923
Standard Poodle,30,SP3011,F,0.2807,0.0018,-0.018069
Standard Poodle,30,SP3022,M,0.1459,0.0522,0.066318
Standard Poodle,30,SP3032,F,0.343,-0.1292,0.015295
Standard Poodle,30,SP3047,F,0.343,0.1079,-0.031585
Standard Poodle,30,SP3064,F,0.3798,0.0629,-0.105775
Standard Poodle,30,SP3108,M,0.1623,0.3173,0.002942
Standard Poodle,30,SP3148,F,0.2366,-0.2321,0.059261
Standard Poodle,30,SP3152,F,0.2909,0.2191,-0.046326
Standard Poodle,30,SP3177,M,0.614,-0.0763,-0.136878
Standard Poodle,30,SP3179,M,0.2267,-0.093,0.051209
Standard Poodle,30,SP3185,F,0.2156,-0.0255,0.030757
Standard Poodle,30,SP3247,F,0.2861,-0.0297,-0.017989
Standard Poodle,30,SP3268,F,0.3675,0.0581,-0.100507
Standard Poodle,30,SP3317,M,0.2715,0.2671,-0.0497
Standard Poodle,30,SP3320,F,0.1459,0.1119,0.021939
Standard Poodle,30,SP3348,M,0.2674,-0.0842,0.046534
Standard Poodle,30,SP3359,M,0.3352,0.1021,-0.032073
Standard Poodle,30,SP3367,F,0.2674,-0.1989,0.037783
Standard Poodle,30,SP3373,F,0.2155,0.1206,0.018339
Standard Poodle,30,SP3394,M,0.3553,-0.0077,-0.039461
Standard Poodle,30,SP3417,M,0.1061,0.0653,0.109536
Standard Poodle,30,SP3466,F,0.2909,-0.1147,0.015179
Standard Poodle,30,SP3514,M,0.3239,-0.004,0.018766
Standard Poodle,30,SP3520,M,0.3295,-0.0538,0.024086
Standard Poodle,30,SP3521,F,0.2585,0.1604,-0.025567
Standard Poodle,30,SP3531,F,0.5712,-0.099,-0.140338
Standard Poodle,30,SP3539,F,0.3953,-0.0575,-0.024711
Standard Poodle,31,SP0003,M,0.4619,-0.0502,-0.085345
Standard Poodle,31,SP0008,F,0.2861,0.0394,-0.072905
Standard Poodle,31,SP0020,M,0.2891,0.1612,-0.008671
Standard Poodle,31,SP0041,F,0.4101,-0.0799,-0.029497
Standard Poodle,31,SP0047,F,0.4935,0.011,-0.131616
Standard Poodle,31,SP0088,M,0.7649,0.1093,-0.185014
Standard Poodle,31,SP0093,F,0.202,0.152,-0.052033
Standard Poodle,31,SP0127,F,0.403,-0.1335,-0.076739
Standard Poodle,31,SP0129,M,0.2861,-0.1173,0.026888
Standard Poodle,31,SP0146,M,0.2715,-0.0308,0.013135
Standard Poodle,31,SP0161,F,0.2325,0.1447,0.009738
Standard Poodle,31,SP0185,M,0.202,-0.0641,0.003579
Standard Poodle,31,SP0198,F,0.3887,0.0094,-0.07052
Standard Poodle,31,SP0216,M,0.3557,-0.0154,-0.023686
Standard Poodle,31,SP0221,M,0.3614,0.2393,-0.087883
Standard Poodle,31,SP0229,M,0.3312,0.0148,-0.049886
Standard Poodle,31,SP0248,F,0.3466,-0.0391,-0.007935
Standard Poodle,31,SP0278,M,0.2054,0.1282,-0.007648
Standard Poodle,31,SP0297,M,0.2812,0.0583,-0.031247
